case_id,event_position,activity_name,timestamp,label,case,anomaly_type,anomaly_description
632,6,Activity AS,2020-06-28 00:39:48:139,normal,normal,-,"-"
632,7,Activity AJ,2020-06-28 01:35:33:383,normal,normal,-,"-"
632,8,Activity B,2020-06-28 02:21:13:876,normal,normal,-,"-"
632,9,■,,,,,""
633,0,▶,,,,,""
633,1,Activity A,2020-06-27 21:17:37:971,normal,normal,-,"-"
633,2,Activity L,2020-06-27 21:58:49:389,normal,normal,-,"-"
633,3,Activity O,2020-06-27 22:53:10:541,normal,normal,-,"-"
633,4,Activity M,2020-06-27 23:47:51:789,normal,normal,-,"-"
633,5,Activity R,2020-06-28 00:21:12:623,normal,normal,-,"-"
633,6,Activity AC,2020-06-28 01:11:55:923,normal,normal,-,"-"
633,7,Activity AE,2020-06-28 02:11:28:597,normal,normal,-,"-"
633,8,Activity AD,2020-06-28 03:06:12:385,normal,normal,-,"-"
633,9,Activity S,2020-06-28 04:04:09:914,normal,normal,-,"-"
633,10,Activity B,2020-06-28 04:57:05:515,normal,normal,-,"-"
633,11,■,,,,,""
634,0,▶,,,,,""
634,1,Activity A,2020-06-27 21:17:47:971,normal,normal,-,"-"
634,2,Activity AI,2020-06-27 21:46:54:151,normal,normal,-,"-"
634,3,Activity AL,2020-06-27 22:32:51:149,normal,normal,-,"-"
634,4,Activity AM,2020-06-27 23:07:18:278,normal,normal,-,"-"
634,5,Activity AN,2020-06-28 00:05:08:635,normal,normal,-,"-"
634,6,Activity AO,2020-06-28 00:54:40:560,normal,normal,-,"-"
634,7,Activity AJ,2020-06-28 01:39:29:421,normal,normal,-,"-"
634,8,Activity B,2020-06-28 01:58:20:409,normal,normal,-,"-"
634,9,■,,,,,""
635,0,▶,,,,,""
635,1,Activity A,2020-06-27 21:17:57:971,anomalous,normal,Rework,"{'size': 3, 'start': 9, 'inserted': [{'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
635,2,Activity C,2020-06-27 21:44:52:699,anomalous,normal,Rework,"{'size': 3, 'start': 9, 'inserted': [{'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
635,3,Activity D,2020-06-27 22:33:51:429,anomalous,normal,Rework,"{'size': 3, 'start': 9, 'inserted': [{'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
635,4,Activity E,2020-06-27 23:27:13:401,anomalous,normal,Rework,"{'size': 3, 'start': 9, 'inserted': [{'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
635,5,Activity I,2020-06-28 00:05:55:650,anomalous,normal,Rework,"{'size': 3, 'start': 9, 'inserted': [{'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
635,6,Activity F,2020-06-28 00:59:06:753,anomalous,normal,Rework,"{'size': 3, 'start': 9, 'inserted': [{'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
635,7,Activity J,2020-06-28 01:48:14:951,anomalous,normal,Rework,"{'size': 3, 'start': 9, 'inserted': [{'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
635,8,Activity K,2020-06-28 02:12:49:038,anomalous,normal,Rework,"{'size': 3, 'start': 9, 'inserted': [{'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
635,9,Activity B,2020-06-28 03:07:18:389,anomalous,normal,Rework,"{'size': 3, 'start': 9, 'inserted': [{'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
635,10,Activity J,2020-06-28 03:55:33:737,anomalous,normal,Rework,"{'size': 3, 'start': 9, 'inserted': [{'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
635,11,Activity K,2020-06-28 04:18:20:177,anomalous,normal,Rework,"{'size': 3, 'start': 9, 'inserted': [{'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
635,12,Activity B,2020-06-28 04:38:26:463,anomalous,normal,Rework,"{'size': 3, 'start': 9, 'inserted': [{'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
635,13,■,,,,,""
636,0,▶,,,,,""
636,1,Activity A,2020-06-27 21:18:07:971,normal,normal,-,"-"
636,2,Activity AI,2020-06-27 22:09:16:885,normal,normal,-,"-"
636,3,Activity AL,2020-06-27 23:04:19:899,normal,normal,-,"-"
636,4,Activity AM,2020-06-27 23:34:54:755,normal,normal,-,"-"
636,5,Activity AN,2020-06-28 00:17:34:196,normal,normal,-,"-"
636,6,Activity AO,2020-06-28 01:11:32:806,normal,normal,-,"-"
636,7,Activity AJ,2020-06-28 01:43:59:611,normal,normal,-,"-"
636,8,Activity B,2020-06-28 02:09:20:790,normal,normal,-,"-"
636,9,■,,,,,""
637,0,▶,,,,,""
637,1,Activity A,2020-06-27 21:18:17:971,normal,normal,-,"-"
637,2,Activity AI,2020-06-27 21:55:10:670,normal,normal,-,"-"
637,3,Activity AK,2020-06-27 22:42:48:026,normal,normal,-,"-"
637,4,Activity AJ,2020-06-27 23:29:51:563,normal,normal,-,"-"
637,5,Activity B,2020-06-28 00:27:09:746,normal,normal,-,"-"
637,6,■,,,,,""
638,0,▶,,,,,""
638,1,Activity A,2020-06-27 21:18:27:971,normal,normal,-,"-"
638,2,Activity AI,2020-06-27 22:13:20:640,normal,normal,-,"-"
638,3,Activity AP,2020-06-27 22:58:54:613,normal,normal,-,"-"
638,4,Activity AQ,2020-06-27 23:49:49:814,normal,normal,-,"-"
638,5,Activity AR,2020-06-28 00:09:03:192,normal,normal,-,"-"
638,6,Activity AS,2020-06-28 00:55:02:563,normal,normal,-,"-"
638,7,Activity AJ,2020-06-28 01:31:04:720,normal,normal,-,"-"
638,8,Activity B,2020-06-28 02:17:12:011,normal,normal,-,"-"
638,9,■,,,,,""
639,0,▶,,,,,""
639,1,Activity A,2020-06-27 21:18:37:971,normal,normal,-,"-"
639,2,Activity L,2020-06-27 21:38:22:055,normal,normal,-,"-"
639,3,Activity P,2020-06-27 22:30:42:655,normal,normal,-,"-"
639,4,Activity Q,2020-06-27 23:29:23:960,normal,normal,-,"-"
639,5,Activity M,2020-06-28 00:18:44:244,normal,normal,-,"-"
639,6,Activity R,2020-06-28 01:14:41:601,normal,normal,-,"-"
639,7,Activity V,2020-06-28 01:54:12:121,normal,normal,-,"-"
639,8,Activity S,2020-06-28 02:42:09:584,normal,normal,-,"-"
639,9,Activity B,2020-06-28 03:28:49:583,normal,normal,-,"-"
639,10,■,,,,,""
640,0,▶,,,,,""
640,1,Activity A,2020-06-27 21:18:47:971,normal,normal,-,"-"
640,2,Activity L,2020-06-27 21:34:12:311,normal,normal,-,"-"
640,3,Activity N,2020-06-27 22:32:45:794,normal,normal,-,"-"
640,4,Activity M,2020-06-27 23:28:31:489,normal,normal,-,"-"
640,5,Activity R,2020-06-28 00:17:31:382,normal,normal,-,"-"
640,6,Activity V,2020-06-28 01:06:53:342,normal,normal,-,"-"
640,7,Activity S,2020-06-28 01:55:10:500,normal,normal,-,"-"
640,8,Activity B,2020-06-28 02:31:59:778,normal,normal,-,"-"
640,9,■,,,,,""
641,0,▶,,,,,""
641,1,Activity A,2020-06-27 21:18:57:971,normal,normal,-,"-"
641,2,Activity AI,2020-06-27 22:03:44:418,normal,normal,-,"-"
641,3,Activity AP,2020-06-27 22:55:56:844,normal,normal,-,"-"
641,4,Activity AQ,2020-06-27 23:29:22:185,normal,normal,-,"-"
641,5,Activity AR,2020-06-28 00:13:50:472,normal,normal,-,"-"
641,6,Activity AS,2020-06-28 01:05:30:216,normal,normal,-,"-"
641,7,Activity AJ,2020-06-28 01:58:15:028,normal,normal,-,"-"
641,8,Activity B,2020-06-28 02:42:04:151,normal,normal,-,"-"
641,9,■,,,,,""
642,0,▶,,,,,""
642,1,Activity A,2020-06-27 21:19:07:971,normal,normal,-,"-"
642,2,Activity AT,2020-06-27 21:56:14:563,normal,normal,-,"-"
642,3,Activity AY,2020-06-27 22:52:40:097,normal,normal,-,"-"
642,4,Activity AZ,2020-06-27 23:41:16:664,normal,normal,-,"-"
642,5,Activity BA,2020-06-28 00:17:57:745,normal,normal,-,"-"
642,6,Activity BB,2020-06-28 01:17:31:640,normal,normal,-,"-"
642,7,Activity AU,2020-06-28 02:15:15:021,normal,normal,-,"-"
642,8,Activity B,2020-06-28 02:32:14:280,normal,normal,-,"-"
642,9,■,,,,,""
643,0,▶,,,,,""
643,1,Activity A,2020-06-27 21:19:17:971,normal,normal,-,"-"
643,2,Activity L,2020-06-27 21:51:27:287,normal,normal,-,"-"
643,3,Activity P,2020-06-27 22:49:06:116,normal,normal,-,"-"
643,4,Activity Q,2020-06-27 23:35:17:916,normal,normal,-,"-"
643,5,Activity M,2020-06-28 00:05:05:725,normal,normal,-,"-"
643,6,Activity R,2020-06-28 00:58:35:449,normal,normal,-,"-"
643,7,Activity V,2020-06-28 01:57:09:641,normal,normal,-,"-"
643,8,Activity S,2020-06-28 02:40:12:066,normal,normal,-,"-"
643,9,Activity B,2020-06-28 03:27:03:637,normal,normal,-,"-"
643,10,■,,,,,""
644,0,▶,,,,,""
644,1,Activity A,2020-06-27 21:19:27:971,normal,normal,-,"-"
644,2,Activity AT,2020-06-27 21:51:31:187,normal,normal,-,"-"
644,3,Activity AX,2020-06-27 22:48:36:512,normal,normal,-,"-"
644,4,Activity AU,2020-06-27 23:28:01:404,normal,normal,-,"-"
644,5,Activity B,2020-06-28 00:03:19:363,normal,normal,-,"-"
644,6,■,,,,,""
645,0,▶,,,,,""
645,1,Activity A,2020-06-27 21:19:37:971,normal,normal,-,"-"
645,2,Activity C,2020-06-27 21:55:32:109,normal,normal,-,"-"
645,3,Activity D,2020-06-27 22:53:06:837,normal,normal,-,"-"
645,4,Activity E,2020-06-27 23:37:02:364,normal,normal,-,"-"
645,5,Activity I,2020-06-28 00:06:59:390,normal,normal,-,"-"
645,6,Activity F,2020-06-28 01:04:30:712,normal,normal,-,"-"
645,7,Activity J,2020-06-28 02:01:25:739,normal,normal,-,"-"
645,8,Activity K,2020-06-28 02:35:13:032,normal,normal,-,"-"
645,9,Activity B,2020-06-28 03:32:04:374,normal,normal,-,"-"
645,10,■,,,,,""
646,0,▶,,,,,""
646,1,Activity A,2020-06-27 21:19:47:971,normal,normal,-,"-"
646,2,Activity AI,2020-06-27 22:01:10:191,normal,normal,-,"-"
646,3,Activity AP,2020-06-27 22:48:48:352,normal,normal,-,"-"
646,4,Activity AQ,2020-06-27 23:38:47:375,normal,normal,-,"-"
646,5,Activity AR,2020-06-28 00:18:37:596,normal,normal,-,"-"
646,6,Activity AS,2020-06-28 01:07:21:854,normal,normal,-,"-"
646,7,Activity AJ,2020-06-28 01:53:50:622,normal,normal,-,"-"
646,8,Activity B,2020-06-28 02:24:58:155,normal,normal,-,"-"
646,9,■,,,,,""
647,0,▶,,,,,""
647,1,Activity A,2020-06-27 21:19:57:971,normal,normal,-,"-"
647,2,Activity AI,2020-06-27 22:07:13:532,normal,normal,-,"-"
647,3,Activity AK,2020-06-27 22:58:17:197,normal,normal,-,"-"
647,4,Activity AJ,2020-06-27 23:57:54:637,normal,normal,-,"-"
647,5,Activity B,2020-06-28 00:19:45:393,normal,normal,-,"-"
647,6,■,,,,,""
648,0,▶,,,,,""
648,1,Activity A,2020-06-27 21:20:07:971,normal,normal,-,"-"
648,2,Activity L,2020-06-27 21:38:38:439,normal,normal,-,"-"
648,3,Activity N,2020-06-27 22:23:47:730,normal,normal,-,"-"
648,4,Activity M,2020-06-27 23:08:48:133,normal,normal,-,"-"
648,5,Activity R,2020-06-27 23:25:45:170,normal,normal,-,"-"
648,6,Activity T,2020-06-28 00:16:06:858,normal,normal,-,"-"
648,7,Activity U,2020-06-28 01:11:01:701,normal,normal,-,"-"
648,8,Activity S,2020-06-28 01:54:29:819,normal,normal,-,"-"
648,9,Activity B,2020-06-28 02:44:00:865,normal,normal,-,"-"
648,10,■,,,,,""
649,0,▶,,,,,""
649,1,Activity A,2020-06-27 21:20:17:971,normal,normal,-,"-"
649,2,Activity L,2020-06-27 21:48:41:011,normal,normal,-,"-"
649,3,Activity P,2020-06-27 22:39:36:867,normal,normal,-,"-"
649,4,Activity Q,2020-06-27 23:35:22:449,normal,normal,-,"-"
649,5,Activity M,2020-06-28 00:28:40:667,normal,normal,-,"-"
649,6,Activity R,2020-06-28 01:15:08:973,normal,normal,-,"-"
649,7,Activity T,2020-06-28 01:49:31:944,normal,normal,-,"-"
649,8,Activity U,2020-06-28 02:16:54:278,normal,normal,-,"-"
649,9,Activity S,2020-06-28 03:05:38:230,normal,normal,-,"-"
649,10,Activity B,2020-06-28 03:38:34:098,normal,normal,-,"-"
649,11,■,,,,,""
650,0,▶,,,,,""
650,1,Activity A,2020-06-27 21:20:27:971,normal,normal,-,"-"
650,2,Activity L,2020-06-27 21:35:32:521,normal,normal,-,"-"
650,3,Activity N,2020-06-27 22:22:44:956,normal,normal,-,"-"
650,4,Activity M,2020-06-27 23:14:18:172,normal,normal,-,"-"
650,5,Activity R,2020-06-27 23:46:44:770,normal,normal,-,"-"
650,6,Activity AC,2020-06-28 00:42:58:106,normal,normal,-,"-"
650,7,Activity AF,2020-06-28 01:32:01:218,normal,normal,-,"-"
650,8,Activity AD,2020-06-28 02:10:59:929,normal,normal,-,"-"
650,9,Activity S,2020-06-28 03:04:43:670,normal,normal,-,"-"
650,10,Activity B,2020-06-28 03:48:42:269,normal,normal,-,"-"
650,11,■,,,,,""
651,0,▶,,,,,""
651,1,Activity A,2020-06-27 21:20:37:971,normal,normal,-,"-"
651,2,Activity AT,2020-06-27 21:46:44:009,normal,normal,-,"-"
651,3,Activity AY,2020-06-27 22:45:52:053,normal,normal,-,"-"
651,4,Activity AZ,2020-06-27 23:22:37:702,normal,normal,-,"-"
651,5,Activity BA,2020-06-27 23:55:50:805,normal,normal,-,"-"
651,6,Activity BB,2020-06-28 00:47:26:342,normal,normal,-,"-"
651,7,Activity AU,2020-06-28 01:21:05:225,normal,normal,-,"-"
651,8,Activity B,2020-06-28 01:47:34:706,normal,normal,-,"-"
651,9,■,,,,,""
652,0,▶,,,,,""
652,1,Activity A,2020-06-27 21:20:47:971,normal,normal,-,"-"
652,2,Activity AT,2020-06-27 21:46:42:028,normal,normal,-,"-"
652,3,Activity AY,2020-06-27 22:39:26:065,normal,normal,-,"-"
652,4,Activity AZ,2020-06-27 23:19:50:744,normal,normal,-,"-"
652,5,Activity BA,2020-06-28 00:08:54:568,normal,normal,-,"-"
652,6,Activity BB,2020-06-28 01:03:42:890,normal,normal,-,"-"
652,7,Activity AU,2020-06-28 01:49:34:196,normal,normal,-,"-"
652,8,Activity B,2020-06-28 02:21:56:447,normal,normal,-,"-"
652,9,■,,,,,""
653,0,▶,,,,,""
653,1,Activity A,2020-06-27 21:20:57:971,normal,normal,-,"-"
653,2,Activity AI,2020-06-27 22:12:29:724,normal,normal,-,"-"
653,3,Activity AL,2020-06-27 23:05:57:578,normal,normal,-,"-"
653,4,Activity AM,2020-06-27 23:44:55:428,normal,normal,-,"-"
653,5,Activity AN,2020-06-28 00:05:51:564,normal,normal,-,"-"
653,6,Activity AO,2020-06-28 00:54:10:618,normal,normal,-,"-"
653,7,Activity AJ,2020-06-28 01:31:44:329,normal,normal,-,"-"
653,8,Activity B,2020-06-28 02:13:50:864,normal,normal,-,"-"
653,9,■,,,,,""
654,0,▶,,,,,""
654,1,Activity A,2020-06-27 21:21:07:971,normal,normal,-,"-"
654,2,Activity C,2020-06-27 22:16:04:118,normal,normal,-,"-"
654,3,Activity D,2020-06-27 23:04:00:635,normal,normal,-,"-"
654,4,Activity E,2020-06-28 00:03:26:155,normal,normal,-,"-"
654,5,Activity I,2020-06-28 00:47:38:360,normal,normal,-,"-"
654,6,Activity F,2020-06-28 01:47:32:836,normal,normal,-,"-"
654,7,Activity J,2020-06-28 02:29:14:706,normal,normal,-,"-"
654,8,Activity K,2020-06-28 03:21:14:006,normal,normal,-,"-"
654,9,Activity B,2020-06-28 04:11:13:475,normal,normal,-,"-"
654,10,■,,,,,""
655,0,▶,,,,,""
655,1,Activity A,2020-06-27 21:21:17:971,normal,normal,-,"-"
655,2,Activity C,2020-06-27 22:17:12:827,normal,normal,-,"-"
655,3,Activity D,2020-06-27 23:13:52:728,normal,normal,-,"-"
655,4,Activity E,2020-06-28 00:00:56:869,normal,normal,-,"-"
655,5,Activity I,2020-06-28 00:16:40:000,normal,normal,-,"-"
655,6,Activity F,2020-06-28 01:09:23:194,normal,normal,-,"-"
655,7,Activity J,2020-06-28 02:07:10:674,normal,normal,-,"-"
655,8,Activity K,2020-06-28 02:43:42:200,normal,normal,-,"-"
655,9,Activity B,2020-06-28 03:36:21:336,normal,normal,-,"-"
655,10,■,,,,,""
656,0,▶,,,,,""
656,1,Activity A,2020-06-27 21:21:27:971,normal,normal,-,"-"
656,2,Activity C,2020-06-27 22:10:22:576,normal,normal,-,"-"
656,3,Activity D,2020-06-27 23:03:30:257,normal,normal,-,"-"
656,4,Activity E,2020-06-27 23:47:25:339,normal,normal,-,"-"
656,5,Activity I,2020-06-28 00:26:22:360,normal,normal,-,"-"
656,6,Activity F,2020-06-28 01:17:58:848,normal,normal,-,"-"
656,7,Activity J,2020-06-28 02:02:59:503,normal,normal,-,"-"
656,8,Activity K,2020-06-28 02:53:44:313,normal,normal,-,"-"
656,9,Activity B,2020-06-28 03:53:12:738,normal,normal,-,"-"
656,10,■,,,,,""
657,0,▶,,,,,""
657,1,Activity AP,2020-06-27 21:21:37:971,anomalous,normal,Early,"{'shift_from': 3, 'shift_to': 0, 'size': 1}"
657,2,Activity A,2020-06-27 21:37:27:085,anomalous,normal,Early,"{'shift_from': 3, 'shift_to': 0, 'size': 1}"
657,3,Activity AI,2020-06-27 22:35:00:411,anomalous,normal,Early,"{'shift_from': 3, 'shift_to': 0, 'size': 1}"
657,4,Activity AQ,2020-06-27 23:29:49:771,anomalous,normal,Early,"{'shift_from': 3, 'shift_to': 0, 'size': 1}"
657,5,Activity AR,2020-06-27 23:51:14:615,anomalous,normal,Early,"{'shift_from': 3, 'shift_to': 0, 'size': 1}"
657,6,Activity AS,2020-06-28 00:46:56:387,anomalous,normal,Early,"{'shift_from': 3, 'shift_to': 0, 'size': 1}"
657,7,Activity AJ,2020-06-28 01:45:22:694,anomalous,normal,Early,"{'shift_from': 3, 'shift_to': 0, 'size': 1}"
657,8,Activity B,2020-06-28 02:19:40:094,anomalous,normal,Early,"{'shift_from': 3, 'shift_to': 0, 'size': 1}"
657,9,■,,,,,""
658,0,▶,,,,,""
658,1,Activity A,2020-06-27 21:21:47:971,normal,normal,-,"-"
658,2,Activity AI,2020-06-27 21:45:55:577,normal,normal,-,"-"
658,3,Activity AP,2020-06-27 22:40:28:987,normal,normal,-,"-"
658,4,Activity AQ,2020-06-27 23:19:27:562,normal,normal,-,"-"
658,5,Activity AR,2020-06-28 00:11:04:608,normal,normal,-,"-"
658,6,Activity AS,2020-06-28 01:09:29:618,normal,normal,-,"-"
658,7,Activity AJ,2020-06-28 01:41:45:922,normal,normal,-,"-"
658,8,Activity B,2020-06-28 01:59:45:555,normal,normal,-,"-"
658,9,■,,,,,""
659,0,▶,,,,,""
659,1,Activity A,2020-06-27 21:21:57:971,normal,normal,-,"-"
659,2,Activity AT,2020-06-27 22:13:52:462,normal,normal,-,"-"
659,3,Activity AX,2020-06-27 23:06:14:842,normal,normal,-,"-"
659,4,Activity AU,2020-06-27 23:50:58:131,normal,normal,-,"-"
659,5,Activity B,2020-06-28 00:33:23:085,normal,normal,-,"-"
659,6,■,,,,,""
660,0,▶,,,,,""
660,1,Activity A,2020-06-27 21:22:07:971,anomalous,normal,Insert,"-"
660,2,Activity AI,2020-06-27 22:01:50:065,anomalous,normal,Insert,"-"
660,3,Activity AP,2020-06-27 23:00:27:946,anomalous,normal,Insert,"-"
660,4,Random activity 33,2020-06-27 23:38:32:846,anomalous,normal,Insert,"-"
660,5,Activity AQ,2020-06-28 00:22:14:714,anomalous,normal,Insert,"-"
660,6,Activity AR,2020-06-28 01:13:33:348,anomalous,normal,Insert,"-"
660,7,Activity AS,2020-06-28 01:58:46:290,anomalous,normal,Insert,"-"
660,8,Activity AJ,2020-06-28 02:40:17:367,anomalous,normal,Insert,"-"
660,9,Activity B,2020-06-28 03:28:53:109,anomalous,normal,Insert,"-"
660,10,■,,,,,""
661,0,▶,,,,,""
661,1,Activity A,2020-06-27 21:52:17:971,normal,normal,-,"-"
661,2,Activity L,2020-06-27 22:18:04:761,normal,normal,-,"-"
661,3,Activity P,2020-06-27 23:05:21:110,normal,normal,-,"-"
661,4,Activity Q,2020-06-27 23:52:22:293,normal,normal,-,"-"
661,5,Activity M,2020-06-28 00:08:33:739,normal,normal,-,"-"
661,6,Activity R,2020-06-28 01:01:51:771,normal,normal,-,"-"
661,7,Activity T,2020-06-28 01:53:15:429,normal,normal,-,"-"
661,8,Activity U,2020-06-28 02:14:22:900,normal,normal,-,"-"
661,9,Activity S,2020-06-28 03:00:11:302,normal,normal,-,"-"
661,10,Activity B,2020-06-28 03:45:08:988,normal,normal,-,"-"
661,11,■,,,,,""
662,0,▶,,,,,""
662,1,Activity A,2020-06-27 21:52:27:971,normal,normal,-,"-"
662,2,Activity AI,2020-06-27 22:22:38:907,normal,normal,-,"-"
662,3,Activity AP,2020-06-27 23:10:04:467,normal,normal,-,"-"
662,4,Activity AQ,2020-06-27 23:43:56:189,normal,normal,-,"-"
662,5,Activity AR,2020-06-28 00:08:22:953,normal,normal,-,"-"
662,6,Activity AS,2020-06-28 00:56:07:264,normal,normal,-,"-"
662,7,Activity AJ,2020-06-28 01:45:45:485,normal,normal,-,"-"
662,8,Activity B,2020-06-28 02:07:08:586,normal,normal,-,"-"
662,9,■,,,,,""
663,0,▶,,,,,""
663,1,Activity A,2020-06-27 21:52:37:971,normal,normal,-,"-"
663,2,Activity L,2020-06-27 22:46:32:597,normal,normal,-,"-"
663,3,Activity O,2020-06-27 23:31:58:982,normal,normal,-,"-"
663,4,Activity M,2020-06-28 00:29:31:315,normal,normal,-,"-"
663,5,Activity R,2020-06-28 00:51:55:765,normal,normal,-,"-"
663,6,Activity W,2020-06-28 01:38:37:028,normal,normal,-,"-"
663,7,Activity Y,2020-06-28 02:32:42:374,normal,normal,-,"-"
663,8,Activity X,2020-06-28 03:03:13:248,normal,normal,-,"-"
663,9,Activity S,2020-06-28 03:58:21:557,normal,normal,-,"-"
663,10,Activity B,2020-06-28 04:30:40:311,normal,normal,-,"-"
663,11,■,,,,,""
664,0,▶,,,,,""
664,1,Activity A,2020-06-27 21:52:47:971,normal,normal,-,"-"
664,2,Activity AI,2020-06-27 22:10:24:708,normal,normal,-,"-"
664,3,Activity AK,2020-06-27 23:09:22:590,normal,normal,-,"-"
664,4,Activity AJ,2020-06-27 23:54:14:166,normal,normal,-,"-"
664,5,Activity B,2020-06-28 00:42:16:292,normal,normal,-,"-"
664,6,■,,,,,""
665,0,▶,,,,,""
665,1,Activity A,2020-06-27 21:52:57:971,normal,normal,-,"-"
665,2,Activity AT,2020-06-27 22:34:47:712,normal,normal,-,"-"
665,3,Activity AY,2020-06-27 23:33:55:011,normal,normal,-,"-"
665,4,Activity AZ,2020-06-28 00:28:05:157,normal,normal,-,"-"
665,5,Activity BA,2020-06-28 00:43:39:700,normal,normal,-,"-"
665,6,Activity BB,2020-06-28 01:33:07:269,normal,normal,-,"-"
665,7,Activity AU,2020-06-28 02:09:09:926,normal,normal,-,"-"
665,8,Activity B,2020-06-28 02:49:33:215,normal,normal,-,"-"
665,9,■,,,,,""
666,0,▶,,,,,""
666,1,Activity C,2020-06-27 21:53:07:971,anomalous,normal,Late,"{'shift_from': 0, 'shift_to': 3, 'size': 1}"
666,2,Activity D,2020-06-27 22:20:21:785,anomalous,normal,Late,"{'shift_from': 0, 'shift_to': 3, 'size': 1}"
666,3,Activity E,2020-06-27 23:09:38:995,anomalous,normal,Late,"{'shift_from': 0, 'shift_to': 3, 'size': 1}"
666,4,Activity A,2020-06-27 23:50:45:754,anomalous,normal,Late,"{'shift_from': 0, 'shift_to': 3, 'size': 1}"
666,5,Activity I,2020-06-28 00:30:08:654,anomalous,normal,Late,"{'shift_from': 0, 'shift_to': 3, 'size': 1}"
666,6,Activity F,2020-06-28 01:17:44:567,anomalous,normal,Late,"{'shift_from': 0, 'shift_to': 3, 'size': 1}"
666,7,Activity J,2020-06-28 02:12:43:632,anomalous,normal,Late,"{'shift_from': 0, 'shift_to': 3, 'size': 1}"
666,8,Activity K,2020-06-28 02:38:49:684,anomalous,normal,Late,"{'shift_from': 0, 'shift_to': 3, 'size': 1}"
666,9,Activity B,2020-06-28 03:30:15:580,anomalous,normal,Late,"{'shift_from': 0, 'shift_to': 3, 'size': 1}"
666,10,■,,,,,""
667,0,▶,,,,,""
667,1,Activity A,2020-06-27 21:53:17:971,normal,normal,-,"-"
667,2,Activity C,2020-06-27 22:24:28:284,normal,normal,-,"-"
667,3,Activity D,2020-06-27 23:22:49:160,normal,normal,-,"-"
667,4,Activity E,2020-06-28 00:20:03:204,normal,normal,-,"-"
667,5,Activity I,2020-06-28 01:04:20:218,normal,normal,-,"-"
667,6,Activity F,2020-06-28 01:52:38:852,normal,normal,-,"-"
667,7,Activity J,2020-06-28 02:43:13:277,normal,normal,-,"-"
667,8,Activity K,2020-06-28 03:41:25:218,normal,normal,-,"-"
667,9,Activity B,2020-06-28 04:35:52:219,normal,normal,-,"-"
667,10,■,,,,,""
668,0,▶,,,,,""
668,1,Activity A,2020-06-27 21:53:27:971,normal,normal,-,"-"
668,2,Activity AI,2020-06-27 22:29:59:303,normal,normal,-,"-"
