case_id,event_position,activity_name,timestamp,label,case,anomaly_type,anomaly_description
1071,2,Activity AG,2020-06-27 23:06:41:618,Charles,normal_drifted,anomalous,"{'size': 2, 'start': 4, 'inserted': [{'name': 'Activity AG', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Charles'}}, {'name': 'Activity Y', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard'}}]}"
1071,3,Activity Y,2020-06-27 23:55:05:248,Howard,normal_drifted,anomalous,"{'size': 2, 'start': 4, 'inserted': [{'name': 'Activity AG', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Charles'}}, {'name': 'Activity Y', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard'}}]}"
1071,4,Activity B,2020-06-28 00:54:10:911,Sherell,normal_drifted,anomalous,"{'size': 2, 'start': 4, 'inserted': [{'name': 'Activity AG', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Charles'}}, {'name': 'Activity Y', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard'}}]}"
1071,5,Activity AG,2020-06-28 01:44:43:509,Charles,normal_drifted,anomalous,"{'size': 2, 'start': 4, 'inserted': [{'name': 'Activity AG', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Charles'}}, {'name': 'Activity Y', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard'}}]}"
1071,6,Activity Y,2020-06-28 02:43:01:596,Howard,normal_drifted,anomalous,"{'size': 2, 'start': 4, 'inserted': [{'name': 'Activity AG', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Charles'}}, {'name': 'Activity Y', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard'}}]}"
1071,7,■,-,-,-,-,"-"
1072,0,▶,-,-,-,-,"-"
1072,1,Activity A,2020-06-27 22:12:25:553,Sherlene,normal_drifted,normal,"-"
1072,2,Activity AG,2020-06-27 23:06:13:910,Sonia,normal_drifted,normal,"-"
1072,3,Activity O,2020-06-27 23:54:42:936,Alyce,normal_drifted,normal,"-"
1072,4,Activity S,2020-06-28 00:29:12:480,Issac,normal_drifted,normal,"-"
1072,5,Activity T,2020-06-28 01:15:24:002,Earl,normal_drifted,normal,"-"
1072,6,Activity P,2020-06-28 02:14:25:784,Grayce,normal_drifted,normal,"-"
1072,7,Activity B,2020-06-28 02:58:22:736,Vickie,normal_drifted,normal,"-"
1072,8,■,-,-,-,-,"-"
1073,0,▶,-,-,-,-,"-"
1073,1,Activity A,2020-06-27 22:12:35:553,Sherlene,normal_drifted,normal,"-"
1073,2,Activity AG,2020-06-27 22:33:48:814,Rossie,normal_drifted,normal,"-"
1073,3,Activity O,2020-06-27 23:20:17:940,Maryellen,normal_drifted,normal,"-"
1073,4,Activity Q,2020-06-27 23:56:47:693,Frances,normal_drifted,normal,"-"
1073,5,Activity R,2020-06-28 00:45:41:258,Jack,normal_drifted,normal,"-"
1073,6,Activity P,2020-06-28 01:45:11:720,Grayce,normal_drifted,normal,"-"
1073,7,Activity B,2020-06-28 02:29:22:571,Vickie,normal_drifted,normal,"-"
1073,8,■,-,-,-,-,"-"
1074,0,▶,-,-,-,-,"-"
1074,1,Activity A,2020-06-27 22:12:45:553,Sherlene,normal_drifted,normal,"-"
1074,2,Activity AG,2020-06-27 22:44:55:350,Ling,normal_drifted,normal,"-"
1074,3,Activity O,2020-06-27 23:31:47:227,Lisa,normal_drifted,normal,"-"
1074,4,Activity Q,2020-06-28 00:14:47:340,Jin,normal_drifted,normal,"-"
1074,5,Activity R,2020-06-28 00:43:44:762,Jack,normal_drifted,normal,"-"
1074,6,Activity P,2020-06-28 01:35:06:309,Grayce,normal_drifted,normal,"-"
1074,7,Activity B,2020-06-28 02:05:40:109,Vickie,normal_drifted,normal,"-"
1074,8,■,-,-,-,-,"-"
1075,0,▶,-,-,-,-,"-"
1075,1,Activity A,2020-06-27 22:12:55:553,Sherlene,normal_drifted,normal,"-"
1075,2,Activity AG,2020-06-27 22:50:18:273,Brant,normal_drifted,normal,"-"
1075,3,Activity Z,2020-06-27 23:45:18:366,Keven,normal_drifted,normal,"-"
1075,4,Activity AA,2020-06-28 00:38:53:570,Sandra,normal_drifted,normal,"-"
1075,5,Activity AD,2020-06-28 00:59:38:595,Jack,normal_drifted,normal,"-"
1075,6,Activity AB,2020-06-28 01:56:57:699,Hannah,normal_drifted,normal,"-"
1075,7,Activity B,2020-06-28 02:27:17:718,Sherell,normal_drifted,normal,"-"
1075,8,■,-,-,-,-,"-"
1076,0,▶,-,-,-,-,"-"
1076,1,Activity A,2020-06-27 22:13:05:553,Sherlene,normal_drifted,normal,"-"
1076,2,Activity AG,2020-06-27 23:06:37:336,Charles,normal_drifted,normal,"-"
1076,3,Activity Y,2020-06-27 23:57:49:288,Jamika,normal_drifted,normal,"-"
1076,4,Activity B,2020-06-28 00:40:55:599,Sherell,normal_drifted,normal,"-"
1076,5,■,-,-,-,-,"-"
1077,0,▶,-,-,-,-,"-"
1077,1,Activity A,2020-06-27 22:13:15:553,Sherlene,normal_drifted,normal,"-"
1077,2,Activity AG,2020-06-27 22:43:38:511,Rossie,normal_drifted,normal,"-"
1077,3,Activity O,2020-06-27 23:30:58:588,Lisa,normal_drifted,normal,"-"
1077,4,Activity Q,2020-06-28 00:02:32:384,Frances,normal_drifted,normal,"-"
1077,5,Activity R,2020-06-28 00:29:41:315,Jack,normal_drifted,normal,"-"
1077,6,Activity P,2020-06-28 01:24:51:198,Steve,normal_drifted,normal,"-"
1077,7,Activity B,2020-06-28 02:02:53:074,Vickie,normal_drifted,normal,"-"
1077,8,■,-,-,-,-,"-"
1078,0,▶,-,-,-,-,"-"
1078,1,Activity A,2020-06-27 22:13:25:553,Sherlene,normal_drifted,normal,"-"
1078,2,Activity AG,2020-06-27 22:40:24:883,Rossie,normal_drifted,normal,"-"
1078,3,Activity O,2020-06-27 23:38:20:163,Maryellen,normal_drifted,normal,"-"
1078,4,Activity Q,2020-06-28 00:09:45:792,Frances,normal_drifted,normal,"-"
1078,5,Activity R,2020-06-28 00:42:06:985,Jack,normal_drifted,normal,"-"
1078,6,Activity P,2020-06-28 01:38:29:161,Grayce,normal_drifted,normal,"-"
1078,7,Activity B,2020-06-28 02:17:13:692,Vickie,normal_drifted,normal,"-"
1078,8,■,-,-,-,-,"-"
1079,0,▶,-,-,-,-,"-"
1079,1,Activity A,2020-06-27 22:13:35:553,Sherlene,normal_drifted,normal,"-"
1079,2,Activity AG,2020-06-27 22:41:20:642,Doretta,normal_drifted,normal,"-"
1079,3,Activity O,2020-06-27 23:32:09:571,Evelin,normal_drifted,normal,"-"
1079,4,Activity U,2020-06-28 00:22:50:542,Seth,normal_drifted,normal,"-"
1079,5,Activity X,2020-06-28 01:15:40:542,Steve,normal_drifted,normal,"-"
1079,6,Activity V,2020-06-28 02:04:17:802,Marilyn,normal_drifted,normal,"-"
1079,7,Activity P,2020-06-28 02:47:01:032,Tiffiny,normal_drifted,normal,"-"
1079,8,Activity B,2020-06-28 03:02:46:260,Sigrid,normal_drifted,normal,"-"
1079,9,■,-,-,-,-,"-"
1080,0,▶,-,-,-,-,"-"
1080,1,Activity A,2020-06-27 22:13:45:553,Sherlene,normal_drifted,normal,"-"
1080,2,Activity AG,2020-06-27 22:32:35:197,Doretta,normal_drifted,normal,"-"
1080,3,Activity O,2020-06-27 23:28:33:160,Ronald,normal_drifted,normal,"-"
1080,4,Activity Q,2020-06-28 00:01:22:537,Jin,normal_drifted,normal,"-"
1080,5,Activity R,2020-06-28 00:40:03:403,Jack,normal_drifted,normal,"-"
1080,6,Activity P,2020-06-28 01:32:06:493,Grayce,normal_drifted,normal,"-"
1080,7,Activity B,2020-06-28 02:09:40:008,Vickie,normal_drifted,normal,"-"
1080,8,■,-,-,-,-,"-"
1081,0,▶,-,-,-,-,"-"
1081,1,Activity A,2020-06-27 22:13:55:553,Sherlene,normal_drifted,normal,"-"
1081,2,Activity AG,2020-06-27 22:35:39:011,Sonia,normal_drifted,normal,"-"
1081,3,Activity O,2020-06-27 23:28:23:717,Jack,normal_drifted,normal,"-"
1081,4,Activity S,2020-06-27 23:58:43:843,Issac,normal_drifted,normal,"-"
1081,5,Activity T,2020-06-28 00:14:38:969,Earl,normal_drifted,normal,"-"
1081,6,Activity P,2020-06-28 01:02:46:978,Grayce,normal_drifted,normal,"-"
1081,7,Activity B,2020-06-28 02:00:49:872,Vickie,normal_drifted,normal,"-"
1081,8,■,-,-,-,-,"-"
1082,0,▶,-,-,-,-,"-"
1082,1,Activity A,2020-06-27 22:14:05:553,Sherlene,normal_drifted,normal,"-"
1082,2,Activity AG,2020-06-27 22:45:45:936,Hannah,normal_drifted,normal,"-"
1082,3,Activity C,2020-06-27 23:34:28:604,Velda,normal_drifted,normal,"-"
1082,4,Activity E,2020-06-28 00:27:55:995,Brant,normal_drifted,normal,"-"
1082,5,Activity D,2020-06-28 01:01:15:079,Pam,normal_drifted,normal,"-"
1082,6,Activity I,2020-06-28 01:59:39:445,Ling,normal_drifted,normal,"-"
1082,7,Activity N,2020-06-28 02:34:38:982,Keven,normal_drifted,normal,"-"
1082,8,Activity J,2020-06-28 03:15:42:948,Evelin,normal_drifted,normal,"-"
1082,9,Activity B,2020-06-28 04:05:30:627,Vickie,normal_drifted,normal,"-"
1082,10,■,-,-,-,-,"-"
1083,0,▶,-,-,-,-,"-"
1083,1,Activity A,2020-06-27 22:14:15:553,Sherlene,normal_drifted,normal,"-"
1083,2,Activity AG,2020-06-27 23:11:36:326,Hannah,normal_drifted,normal,"-"
1083,3,Activity C,2020-06-28 00:10:29:763,Vickie,normal_drifted,normal,"-"
1083,4,Activity F,2020-06-28 01:04:29:955,Sigrid,normal_drifted,normal,"-"
1083,5,Activity D,2020-06-28 01:49:17:787,Issac,normal_drifted,normal,"-"
1083,6,Activity I,2020-06-28 02:42:47:505,Iluminada,normal_drifted,normal,"-"
1083,7,Activity K,2020-06-28 03:24:35:957,Brian,normal_drifted,normal,"-"
1083,8,Activity J,2020-06-28 03:46:19:066,Paul,normal_drifted,normal,"-"
1083,9,Activity B,2020-06-28 04:34:57:265,Jin,normal_drifted,normal,"-"
1083,10,■,-,-,-,-,"-"
1084,0,▶,-,-,-,-,"-"
1084,1,Activity A,2020-06-27 22:14:25:553,Sherlene,normal_drifted,normal,"-"
1084,2,Activity AG,2020-06-27 22:51:15:142,Rossie,normal_drifted,normal,"-"
1084,3,Activity O,2020-06-27 23:38:51:912,Lisa,normal_drifted,normal,"-"
1084,4,Activity Q,2020-06-28 00:36:00:457,Frances,normal_drifted,normal,"-"
1084,5,Activity R,2020-06-28 01:35:06:555,Jack,normal_drifted,normal,"-"
1084,6,Activity P,2020-06-28 02:29:43:891,Steve,normal_drifted,normal,"-"
1084,7,Activity B,2020-06-28 03:18:43:699,Vickie,normal_drifted,normal,"-"
1084,8,■,-,-,-,-,"-"
1085,0,▶,-,-,-,-,"-"
1085,1,Activity A,2020-06-27 22:14:35:553,Sherlene,normal_drifted,normal,"-"
1085,2,Activity AG,2020-06-27 23:05:35:704,Hannah,normal_drifted,normal,"-"
1085,3,Activity C,2020-06-27 23:58:26:369,Chan,normal_drifted,normal,"-"
1085,4,Activity E,2020-06-28 00:46:14:602,Brant,normal_drifted,normal,"-"
1085,5,Activity D,2020-06-28 01:38:08:554,Della,normal_drifted,normal,"-"
1085,6,Activity I,2020-06-28 02:34:24:121,Ling,normal_drifted,normal,"-"
1085,7,Activity N,2020-06-28 03:25:08:327,Emily,normal_drifted,normal,"-"
1085,8,Activity J,2020-06-28 03:53:38:671,Micheline,normal_drifted,normal,"-"
1085,9,Activity B,2020-06-28 04:49:18:277,Roseanne,normal_drifted,normal,"-"
1085,10,■,-,-,-,-,"-"
1086,0,▶,-,-,-,-,"-"
1086,1,Activity A,2020-06-27 22:14:45:553,Sherlene,normal_drifted,normal,"-"
1086,2,Activity AG,2020-06-27 23:09:47:083,Rossie,normal_drifted,normal,"-"
1086,3,Activity O,2020-06-27 23:58:13:130,Alyce,normal_drifted,normal,"-"
1086,4,Activity S,2020-06-28 00:57:41:527,Issac,normal_drifted,normal,"-"
1086,5,Activity T,2020-06-28 01:25:54:729,Sharee,normal_drifted,normal,"-"
1086,6,Activity P,2020-06-28 02:12:25:023,Grayce,normal_drifted,normal,"-"
1086,7,Activity B,2020-06-28 02:49:20:623,Vickie,normal_drifted,normal,"-"
1086,8,■,-,-,-,-,"-"
1087,0,▶,-,-,-,-,"-"
1087,1,Activity A,2020-06-27 22:14:55:553,Sherlene,normal_drifted,normal,"-"
1087,2,Activity AG,2020-06-27 23:04:23:515,Hannah,normal_drifted,normal,"-"
1087,3,Activity C,2020-06-27 23:57:12:606,Hoyt,normal_drifted,normal,"-"
1087,4,Activity H,2020-06-28 00:49:22:450,Micheline,normal_drifted,normal,"-"
1087,5,Activity D,2020-06-28 01:06:08:969,Brian,normal_drifted,normal,"-"
1087,6,Activity I,2020-06-28 01:52:27:972,Lourdes,normal_drifted,normal,"-"
1087,7,Activity L,2020-06-28 02:34:23:823,James,normal_drifted,normal,"-"
1087,8,Activity J,2020-06-28 03:17:53:123,Evelin,normal_drifted,normal,"-"
1087,9,Activity B,2020-06-28 04:05:17:553,Vickie,normal_drifted,normal,"-"
1087,10,■,-,-,-,-,"-"
1088,0,▶,-,-,-,-,"-"
1088,1,Activity A,2020-06-27 22:15:05:553,Sherlene,normal_drifted,normal,"-"
1088,2,Activity AG,2020-06-27 22:41:47:432,Ling,normal_drifted,normal,"-"
1088,3,Activity O,2020-06-27 23:34:08:097,Jack,normal_drifted,normal,"-"
1088,4,Activity S,2020-06-28 00:10:10:002,Alpha,normal_drifted,normal,"-"
1088,5,Activity T,2020-06-28 00:50:06:573,Johnny,normal_drifted,normal,"-"
1088,6,Activity P,2020-06-28 01:38:10:220,Grayce,normal_drifted,normal,"-"
1088,7,Activity B,2020-06-28 02:16:16:438,Vickie,normal_drifted,normal,"-"
1088,8,■,-,-,-,-,"-"
1089,0,▶,-,-,-,-,"-"
1089,1,Activity A,2020-06-27 22:15:15:553,Sherlene,normal_drifted,normal,"-"
1089,2,Activity AG,2020-06-27 23:13:12:230,Rossie,normal_drifted,normal,"-"
1089,3,Activity O,2020-06-28 00:04:54:624,Alyce,normal_drifted,normal,"-"
1089,4,Activity S,2020-06-28 00:38:03:118,Alpha,normal_drifted,normal,"-"
1089,5,Activity T,2020-06-28 01:29:21:868,Johnny,normal_drifted,normal,"-"
1089,6,Activity P,2020-06-28 02:14:28:757,Grayce,normal_drifted,normal,"-"
1089,7,Activity B,2020-06-28 02:57:00:964,Vickie,normal_drifted,normal,"-"
1089,8,■,-,-,-,-,"-"
1090,0,▶,-,-,-,-,"-"
1090,1,Activity A,2020-06-27 22:15:25:553,Sherlene,normal_drifted,normal,"-"
1090,2,Activity AG,2020-06-27 23:13:44:706,Rossie,normal_drifted,normal,"-"
1090,3,Activity O,2020-06-28 00:02:37:728,Maryellen,normal_drifted,normal,"-"
1090,4,Activity Q,2020-06-28 00:55:16:163,Frances,normal_drifted,normal,"-"
1090,5,Activity R,2020-06-28 01:20:39:572,Jack,normal_drifted,normal,"-"
1090,6,Activity P,2020-06-28 02:08:03:417,Roy,normal_drifted,normal,"-"
1090,7,Activity B,2020-06-28 02:57:15:366,Sherell,normal_drifted,normal,"-"
1090,8,■,-,-,-,-,"-"
1091,0,▶,-,-,-,-,"-"
1091,1,Activity A,2020-06-27 22:15:35:553,Sherlene,normal_drifted,normal,"-"
1091,2,Activity AG,2020-06-27 22:57:42:993,Doretta,normal_drifted,normal,"-"
1091,3,Activity O,2020-06-27 23:50:08:484,Maryellen,normal_drifted,normal,"-"
1091,4,Activity Q,2020-06-28 00:33:02:005,Jin,normal_drifted,normal,"-"
1091,5,Activity R,2020-06-28 01:04:30:960,Jack,normal_drifted,normal,"-"
1091,6,Activity P,2020-06-28 02:01:18:266,Grayce,normal_drifted,normal,"-"
1091,7,Activity B,2020-06-28 03:00:08:890,Vickie,normal_drifted,normal,"-"
1091,8,■,-,-,-,-,"-"
1092,0,▶,-,-,-,-,"-"
1092,1,Activity A,2020-06-27 22:15:45:553,Sherlene,normal_drifted,normal,"-"
1092,2,Activity AG,2020-06-27 23:11:41:470,Elisha,normal_drifted,normal,"-"
1092,3,Activity O,2020-06-28 00:09:05:100,Evelin,normal_drifted,normal,"-"
1092,4,Activity U,2020-06-28 00:46:55:158,Seth,normal_drifted,normal,"-"
1092,5,Activity X,2020-06-28 01:27:42:275,Steve,normal_drifted,normal,"-"
1092,6,Activity V,2020-06-28 02:16:51:198,Marilyn,normal_drifted,normal,"-"
1092,7,Activity P,2020-06-28 02:55:11:701,Grayce,normal_drifted,normal,"-"
1092,8,Activity B,2020-06-28 03:40:55:680,Sigrid,normal_drifted,normal,"-"
1092,9,■,-,-,-,-,"-"
1093,0,▶,-,-,-,-,"-"
1093,1,Activity A,2020-06-27 22:15:55:553,Sherlene,normal_drifted,normal,"-"
1093,2,Activity AG,2020-06-27 22:46:53:982,Elisha,normal_drifted,normal,"-"
1093,3,Activity O,2020-06-27 23:37:50:072,Ronald,normal_drifted,normal,"-"
1093,4,Activity Q,2020-06-28 00:21:16:964,Jin,normal_drifted,normal,"-"
1093,5,Activity R,2020-06-28 01:10:50:571,Jack,normal_drifted,normal,"-"
1093,6,Activity P,2020-06-28 02:09:22:647,Grayce,normal_drifted,normal,"-"
1093,7,Activity B,2020-06-28 02:51:19:105,Vickie,normal_drifted,normal,"-"
1093,8,■,-,-,-,-,"-"
1094,0,▶,-,-,-,-,"-"
1094,1,Activity A,2020-06-27 22:16:05:553,Sherlene,normal_drifted,normal,"-"
1094,2,Activity AG,2020-06-27 23:00:17:673,Sonia,normal_drifted,normal,"-"
1094,3,Activity O,2020-06-27 23:54:26:614,Maryellen,normal_drifted,normal,"-"
1094,4,Activity Q,2020-06-28 00:46:25:507,Frances,normal_drifted,normal,"-"
1094,5,Activity R,2020-06-28 01:16:52:811,Jack,normal_drifted,normal,"-"
1094,6,Activity P,2020-06-28 02:10:02:377,Grayce,normal_drifted,normal,"-"
1094,7,Activity B,2020-06-28 02:48:30:519,Vickie,normal_drifted,normal,"-"
1094,8,■,-,-,-,-,"-"
1095,0,▶,-,-,-,-,"-"
1095,1,Activity A,2020-06-27 22:16:15:553,Sherlene,normal_drifted,normal,"-"
1095,2,Activity AG,2020-06-27 23:01:30:362,Elisha,normal_drifted,normal,"-"
1095,3,Activity O,2020-06-27 23:57:48:393,Maryellen,normal_drifted,normal,"-"
1095,4,Activity Q,2020-06-28 00:30:39:501,Jin,normal_drifted,normal,"-"
1095,5,Activity R,2020-06-28 01:10:56:348,Jack,normal_drifted,normal,"-"
1095,6,Activity P,2020-06-28 02:07:48:900,Grayce,normal_drifted,normal,"-"
1095,7,Activity B,2020-06-28 02:46:37:315,Vickie,normal_drifted,normal,"-"
1095,8,■,-,-,-,-,"-"
1096,0,▶,-,-,-,-,"-"
1096,1,Activity A,2020-06-27 22:16:25:553,Sherlene,normal_drifted,normal,"-"
1096,2,Activity AG,2020-06-27 23:12:03:629,Charles,normal_drifted,normal,"-"
1096,3,Activity Y,2020-06-28 00:07:37:544,Howard,normal_drifted,normal,"-"
1096,4,Activity B,2020-06-28 01:05:25:421,Sherell,normal_drifted,normal,"-"
1096,5,■,-,-,-,-,"-"
1097,0,▶,-,-,-,-,"-"
1097,1,Activity A,2020-06-27 22:16:35:553,Sherlene,normal_drifted,anomalous,"{'shift_from': 1, 'shift_to': 4, 'size': 2}"
1097,2,Activity S,2020-06-27 23:09:23:970,Issac,normal_drifted,anomalous,"{'shift_from': 1, 'shift_to': 4, 'size': 2}"
1097,3,Activity T,2020-06-27 23:59:07:682,Earl,normal_drifted,anomalous,"{'shift_from': 1, 'shift_to': 4, 'size': 2}"
1097,4,Activity P,2020-06-28 00:36:22:098,Roy,normal_drifted,anomalous,"{'shift_from': 1, 'shift_to': 4, 'size': 2}"
1097,5,Activity AG,2020-06-28 01:21:45:835,Rossie,normal_drifted,anomalous,"{'shift_from': 1, 'shift_to': 4, 'size': 2}"
1097,6,Activity O,2020-06-28 02:14:49:130,Jack,normal_drifted,anomalous,"{'shift_from': 1, 'shift_to': 4, 'size': 2}"
1097,7,Activity B,2020-06-28 02:54:21:473,Sherell,normal_drifted,anomalous,"{'shift_from': 1, 'shift_to': 4, 'size': 2}"
1097,8,■,-,-,-,-,"-"
1098,0,▶,-,-,-,-,"-"
1098,1,Activity A,2020-06-27 22:16:45:553,Sherlene,normal_drifted,normal,"-"
1098,2,Activity AG,2020-06-27 23:13:17:637,Doretta,normal_drifted,normal,"-"
1098,3,Activity O,2020-06-28 00:06:30:990,Alyce,normal_drifted,normal,"-"
1098,4,Activity S,2020-06-28 00:40:40:875,Issac,normal_drifted,normal,"-"
1098,5,Activity T,2020-06-28 01:24:39:390,Earl,normal_drifted,normal,"-"
1098,6,Activity P,2020-06-28 02:13:50:134,Grayce,normal_drifted,normal,"-"
1098,7,Activity B,2020-06-28 03:13:25:999,Vickie,normal_drifted,normal,"-"
1098,8,■,-,-,-,-,"-"
1099,0,▶,-,-,-,-,"-"
1099,1,Activity A,2020-06-27 22:16:55:553,Sherlene,normal_drifted,normal,"-"
1099,2,Activity AG,2020-06-27 22:42:23:745,Rossie,normal_drifted,normal,"-"
1099,3,Activity O,2020-06-27 23:41:44:463,Alyce,normal_drifted,normal,"-"
1099,4,Activity S,2020-06-28 00:13:19:888,Issac,normal_drifted,normal,"-"
1099,5,Activity T,2020-06-28 00:30:23:714,Johnny,normal_drifted,normal,"-"
1099,6,Activity P,2020-06-28 01:16:15:398,Grayce,normal_drifted,normal,"-"
1099,7,Activity B,2020-06-28 02:05:38:500,Vickie,normal_drifted,normal,"-"
1099,8,■,-,-,-,-,"-"
1100,0,▶,-,-,-,-,"-"
1100,1,Activity A,2020-06-27 22:17:05:553,Sherlene,normal_drifted,normal,"-"
1100,2,Activity AG,2020-06-27 22:59:08:697,Ling,normal_drifted,normal,"-"
1100,3,Activity O,2020-06-27 23:54:20:858,Maryellen,normal_drifted,normal,"-"
1100,4,Activity Q,2020-06-28 00:26:06:996,Jin,normal_drifted,normal,"-"
1100,5,Activity R,2020-06-28 00:42:36:121,Jack,normal_drifted,normal,"-"
1100,6,Activity P,2020-06-28 01:36:34:999,Grayce,normal_drifted,normal,"-"
1100,7,Activity B,2020-06-28 02:13:44:319,Vickie,normal_drifted,normal,"-"
1100,8,■,-,-,-,-,"-"
1101,0,▶,-,-,-,-,"-"
1101,1,Activity A,2020-06-27 22:17:15:553,Sherlene,normal_drifted,normal,"-"
1101,2,Activity AG,2020-06-27 23:07:01:442,Hannah,normal_drifted,normal,"-"
1101,3,Activity C,2020-06-27 23:53:56:507,Velda,normal_drifted,normal,"-"
1101,4,Activity E,2020-06-28 00:49:15:416,Brant,normal_drifted,normal,"-"
1101,5,Activity D,2020-06-28 01:29:42:046,Alpha,normal_drifted,normal,"-"
1101,6,Activity I,2020-06-28 02:18:55:271,Della,normal_drifted,normal,"-"
1101,7,Activity N,2020-06-28 03:05:18:447,Emily,normal_drifted,normal,"-"
1101,8,Activity J,2020-06-28 03:28:19:942,Issac,normal_drifted,normal,"-"
1101,9,Activity B,2020-06-28 04:26:29:805,Alyce,normal_drifted,normal,"-"
1101,10,■,-,-,-,-,"-"
1102,0,▶,-,-,-,-,"-"
1102,1,Activity A,2020-06-27 22:17:25:553,Sherlene,normal_drifted,normal,"-"
1102,2,Activity AG,2020-06-27 22:42:14:444,Sonia,normal_drifted,normal,"-"
1102,3,Activity O,2020-06-27 23:31:12:838,Alyce,normal_drifted,normal,"-"
1102,4,Activity S,2020-06-28 00:09:29:294,Issac,normal_drifted,normal,"-"
1102,5,Activity T,2020-06-28 00:29:27:326,Sharee,normal_drifted,normal,"-"
1102,6,Activity P,2020-06-28 01:25:33:667,Grayce,normal_drifted,normal,"-"
1102,7,Activity B,2020-06-28 02:12:45:122,Vickie,normal_drifted,normal,"-"
1102,8,■,-,-,-,-,"-"
1103,0,▶,-,-,-,-,"-"
1103,1,Activity A,2020-06-27 22:17:35:553,Sherlene,normal_drifted,normal,"-"
1103,2,Activity AG,2020-06-27 22:46:47:531,Sonia,normal_drifted,normal,"-"
1103,3,Activity O,2020-06-27 23:39:44:724,Maryellen,normal_drifted,normal,"-"
1103,4,Activity Q,2020-06-28 00:36:28:004,Frances,normal_drifted,normal,"-"
1103,5,Activity R,2020-06-28 00:56:36:150,Jack,normal_drifted,normal,"-"
1103,6,Activity P,2020-06-28 01:53:21:167,Grayce,normal_drifted,normal,"-"
1103,7,Activity B,2020-06-28 02:49:51:960,Vickie,normal_drifted,normal,"-"
1103,8,■,-,-,-,-,"-"
1104,0,▶,-,-,-,-,"-"
1104,1,Activity A,2020-06-27 22:17:45:553,Sherlene,normal_drifted,normal,"-"
1104,2,Activity AG,2020-06-27 23:05:37:014,Doretta,normal_drifted,normal,"-"
1104,3,Activity O,2020-06-28 00:02:51:250,Lisa,normal_drifted,normal,"-"
1104,4,Activity Q,2020-06-28 00:57:59:771,Jin,normal_drifted,normal,"-"
1104,5,Activity R,2020-06-28 01:24:03:924,Jack,normal_drifted,normal,"-"
1104,6,Activity P,2020-06-28 02:19:41:034,Steve,normal_drifted,normal,"-"
1104,7,Activity B,2020-06-28 03:14:59:953,Vickie,normal_drifted,normal,"-"
1104,8,■,-,-,-,-,"-"
1105,0,▶,-,-,-,-,"-"
1105,1,Activity A,2020-06-27 22:17:55:553,Sherlene,normal_drifted,normal,"-"
1105,2,Activity AG,2020-06-27 22:46:53:312,Hannah,normal_drifted,normal,"-"
1105,3,Activity C,2020-06-27 23:34:45:467,Chan,normal_drifted,normal,"-"
1105,4,Activity E,2020-06-28 00:32:03:685,Brant,normal_drifted,normal,"-"
1105,5,Activity D,2020-06-28 01:15:16:066,Pam,normal_drifted,normal,"-"
1105,6,Activity I,2020-06-28 02:02:11:880,Earl,normal_drifted,normal,"-"
1105,7,Activity K,2020-06-28 02:33:06:520,James,normal_drifted,normal,"-"
1105,8,Activity J,2020-06-28 03:17:58:761,Paul,normal_drifted,normal,"-"
1105,9,Activity B,2020-06-28 04:10:01:404,Josef,normal_drifted,normal,"-"
1105,10,■,-,-,-,-,"-"
1106,0,▶,-,-,-,-,"-"
1106,1,Activity A,2020-06-27 22:18:05:553,Sherlene,normal_drifted,normal,"-"
1106,2,Activity AG,2020-06-27 23:00:08:231,Doretta,normal_drifted,normal,"-"
1106,3,Activity O,2020-06-27 23:54:37:488,Maryellen,normal_drifted,normal,"-"
1106,4,Activity Q,2020-06-28 00:32:09:430,Frances,normal_drifted,normal,"-"
1106,5,Activity R,2020-06-28 00:52:51:662,Jack,normal_drifted,normal,"-"
1106,6,Activity P,2020-06-28 01:47:09:622,Grayce,normal_drifted,normal,"-"
1106,7,Activity B,2020-06-28 02:30:44:374,Vickie,normal_drifted,normal,"-"
1106,8,■,-,-,-,-,"-"
1107,0,▶,-,-,-,-,"-"
1107,1,Activity A,2020-06-27 22:18:15:553,Sherlene,normal_drifted,normal,"-"
1107,2,Activity AG,2020-06-27 22:58:41:077,Rossie,normal_drifted,normal,"-"
1107,3,Activity O,2020-06-27 23:54:14:171,Lisa,normal_drifted,normal,"-"
1107,4,Activity Q,2020-06-28 00:32:42:099,Frances,normal_drifted,normal,"-"
1107,5,Activity R,2020-06-28 01:22:13:501,Jack,normal_drifted,normal,"-"
1107,6,Activity P,2020-06-28 02:09:53:949,Grayce,normal_drifted,normal,"-"
1107,7,Activity B,2020-06-28 02:49:24:583,Vickie,normal_drifted,normal,"-"
1107,8,■,-,-,-,-,"-"
1108,0,▶,-,-,-,-,"-"
